ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	score
ILMN_1257141	0.906674	0.727	0.355655	-6.41324	0.01054138	3110001I22Rik	RIKEN cDNA 3110001I22 gene	0.00145961839205876
ILMN_2747331	0.166652	0.0273	-2.447473	-3.86587	-0.16278222	3110002H16Rik	RIKEN cDNA 3110002H16 gene	-0.254564916033629
ILMN_1235047	0.055652	0.00537	3.254694	-2.33865	0.20364477	3110009E18Rik	RIKEN cDNA 3110009E18 gene	0.25547627873881
ILMN_1252821	0.570986	0.232	-1.246838	-5.70904	-0.10596034	3110035E14Rik	RIKEN cDNA 3110035E14 gene	-0.0672331088550454
ILMN_2846297	0.96499	0.888	-0.142649	-6.46829	-0.00864164	3110035E14Rik	RIKEN cDNA 3110035E14 gene	-0.00044579657840901
ILMN_1255496	0.031797	0.00233	3.662336	-1.53865	0.16940497	3110040N11Rik	RIKEN cDNA 3110040N11 gene	0.253703229860366
ILMN_2882050	0.100606	0.0129	2.824941	-3.16663	0.16730331	3110040N11Rik	RIKEN cDNA 3110040N11 gene	0.166864325822407
ILMN_1235310	0.482338	0.165	1.460891	-5.44095	0.04638674	3110062M04Rik	RIKEN cDNA 3110062M04 gene	0.036298368825575
ILMN_2767057	0.345099	0.0894	1.816925	-4.92845	0.07702182	3110082I17Rik	RIKEN cDNA 3110082I17 gene	0.0807698928680542
ILMN_1238502	0.912349	0.74	-0.337621	-6.4197	-0.01270487	3300002I08Rik	RIKEN cDNA 3300002I08 gene	-0.00166139400094151
ILMN_2753589	0.776411	0.467	-0.746222	-6.19406	-0.06279967	3632451O06Rik	RIKEN cDNA 3632451O06 gene	-0.0207667907750187
ILMN_2640202	0.969387	0.903	0.124483	-6.47081	0.00425776	3830403N18Rik	RIKEN cDNA 3830403N18 gene	0.000188670924225168
ILMN_2683283	0.611002	0.27	1.146589	-5.82287	0.09479356	3830406C13Rik	RIKEN cDNA 3830406C13 gene	0.0539030531403692
ILMN_3154231	0.623048	0.281	1.118147	-5.85372	0.07171067	3830406C13Rik	RIKEN cDNA 3830406C13 gene	0.0395336391663724
ILMN_2683277	0.721019	0.389	0.887145	-6.07938	0.06676647	3830406C13Rik	RIKEN cDNA 3830406C13 gene	0.0273776176415752
ILMN_2607348	0.996869	0.986	0.017558	-6.47872	0.0005085	3830417A13Rik	RIKEN cDNA 3830417A13 gene	3.1135887523941E-06
ILMN_2719487	0.943732	0.83	-0.218825	-6.45397	-0.00885303	4430402I18Rik	RIKEN cDNA 4430402I18 gene	-0.000716404075851847
ILMN_2594872	0.10252	0.0132	2.812507	-3.19017	0.1052908	4632404H12Rik	RIKEN cDNA 4632404H12 gene	0.104152754121062
ILMN_2594873	0.548327	0.214	1.299458	-5.64622	0.05936357	4632404H12Rik	RIKEN cDNA 4632404H12 gene	0.0397490288368212
ILMN_2629897	0.765814	0.452	-0.772778	-6.17384	-0.02527718	4632404H12Rik	RIKEN cDNA 4632404H12 gene	-0.00871712785835443
ILMN_1223318	0.323256	0.0803	-1.876387	-4.83579	-0.06474642	4833420G17Rik	RIKEN cDNA 4833420G17 gene	-0.0709157473248575
ILMN_2737496	0.292823	0.0678	1.969008	-4.68791	0.05479689	4833427G06Rik	RIKEN cDNA 4833427G06 gene	0.0640449779004329
ILMN_2664670	0.262679	0.0566	2.066713	-4.52751	0.11316166	4833439L19Rik	RIKEN cDNA 4833439L19 gene	0.141133362971459
ILMN_2943685	0.644668	0.304	1.06544	-5.90916	0.04079202	4833439L19Rik	RIKEN cDNA 4833439L19 gene	0.02109463111996
ILMN_2724226	0.74498	0.421	0.826811	-6.13069	0.06165824	4833439L19Rik	RIKEN cDNA 4833439L19 gene	0.0231661047072614
ILMN_2833993	0.953028	0.854	-0.187884	-6.46051	-0.00526764	4921501E09Rik	RIKEN cDNA 4921501E09 gene	-0.00036105526204377
ILMN_2691910	0.677782	0.338	-0.990597	-5.98393	-0.02824378	4921504E06Rik	RIKEN cDNA 4921504E06 gene	-0.013305173079032
ILMN_1253347	0.96499	0.888	0.142755	-6.46827	0.00411437	4921507P07Rik	RIKEN cDNA 4921507P07 gene	0.000212248145989497
ILMN_1234561	0.786474	0.482	0.720843	-6.21277	0.02255983	4921509C19Rik	RIKEN cDNA 4921509C19 gene	0.00715040493532805
ILMN_2646744	0.85045	0.598	0.538723	-6.3291	0.01864072	4921509C19Rik	RIKEN cDNA 4921509C19 gene	0.00416245070560355
ILMN_2705700	0.838946	0.576	0.572414	-6.31	0.0177456	4921511H03Rik	RIKEN cDNA 4921511H03 gene	0.00425144677816505
ILMN_2911237	0.876999	0.655	0.45552	-6.3715	0.0124821	4921511H03Rik	RIKEN cDNA 4921511H03 gene	0.00229369446937256
ILMN_1228780	0.378654	0.105	1.72419	-5.06917	0.05645954	4921517D22Rik	RIKEN cDNA 4921517D22 gene	0.0552632019215889
ILMN_1250088	0.996484	0.984	-0.020329	-6.47867	-0.00079772	4921524J17Rik	RIKEN cDNA 4921524J17 gene	-5.58795007935025E-06
ILMN_2840313	0.604357	0.264	1.161676	-5.80624	0.02845328	4921530L21Rik	RIKEN cDNA 4921530L21 gene	0.0164572654196732
ILMN_2608447	0.606371	0.266	-1.156934	-5.81149	-0.04393953	4921530L21Rik	RIKEN cDNA 4921530L21 gene	-0.0252704305808001
ILMN_2876359	0.954568	0.858	-0.181648	-6.46171	-0.00470343	4921536K21Rik	RIKEN cDNA 4921536K21 gene	-0.000312837885713763
ILMN_2593944	0.929629	0.787	0.274688	-6.43966	0.00767645	4922502D21Rik	RIKEN cDNA 4922502D21 gene	0.000798544765782259
ILMN_1218703	0.163701	0.0266	2.459255	-3.84461	0.15275055	4930402H24Rik	RIKEN cDNA 4930402H24 gene	0.240600196319704
ILMN_2898729	0.986346	0.954	-0.058551	-6.4771	-0.00253218	4930404N11Rik	RIKEN cDNA 4930404N11 gene	-5.17871965417845E-05
ILMN_2879121	0.565382	0.227	1.259755	-5.69381	0.0356777	4930415L06Rik	RIKEN cDNA 4930415L06 gene	0.0229755162748209
ILMN_1217337	0.956435	0.864	-0.174629	-6.46301	-0.00931317	4930427A07Rik	RIKEN cDNA 4930427A07 gene	-0.000591258308957846
ILMN_2732737	0.766634	0.453	-0.771094	-6.17514	-0.02419098	4930430A15Rik	RIKEN cDNA 4930430A15 gene	-0.00831932151707162
ILMN_2672745	0.86572	0.629	-0.493357	-6.35307	-0.02163031	4930432K21Rik	RIKEN cDNA 4930432K21 gene	-0.00435524895731875
ILMN_3160731	0.680071	0.341	-0.983752	-5.99053	-0.02788619	4930432M17Rik	RIKEN cDNA 4930432M17 gene	-0.0130297001640832
ILMN_2599632	0.856971	0.61	0.521048	-6.33868	0.01402065	4930433I11Rik	RIKEN cDNA 4930433I11 gene	0.00300981524875629
ILMN_2687716	0.864979	0.628	-0.494905	-6.35228	-0.01597517	4930433I11Rik	RIKEN cDNA 4930433I11 gene	-0.00322762903815886
ILMN_1248719	0.697116	0.362	0.940196	-6.0316	0.03229668	4930447C04Rik	RIKEN cDNA 4930447C04 gene	0.0142522480842329
ILMN_2933982	0.9921	0.972	-0.03544	-6.47823	-0.00095013	4930449I24Rik	RIKEN cDNA 4930449I24 gene	-1.17186517055987E-05
ILMN_2682763	0.204209	0.0376	2.281426	-4.16089	0.06827532	4930451I11Rik	RIKEN cDNA 4930451I11 gene	0.0972795058274536
ILMN_2752300	0.591401	0.251	-1.194288	-5.76969	-0.03130887	4930452B06Rik	RIKEN cDNA 4930452B06 gene	-0.018795537411734
ILMN_2888766	0.070151	0.00754	3.088089	-2.66243	0.10977604	4930453N24Rik	RIKEN cDNA 4930453N24 gene	0.126677832455996
ILMN_1219913	0.898067	0.703	-0.38818	-6.40075	-0.01168003	4930474N05Rik	RIKEN cDNA 4930474N05 gene	-0.00178756639510871
ILMN_2698334	0.924324	0.773	0.294355	-6.43386	0.00946536	4930486L24Rik	RIKEN cDNA 4930486L24 gene	0.00105842134544524
ILMN_2858477	0.7477	0.425	0.820112	-6.13618	0.02425517	4930502E18Rik	RIKEN cDNA 4930502E18 gene	0.00901348967551159
ILMN_2993567	0.971845	0.911	0.113334	-6.47219	0.00384908	4930503B20Rik	RIKEN cDNA 4930503B20 gene	0.000155817005560772
ILMN_2712936	0.700786	0.366	-0.933125	-6.03811	-0.02958132	4930503E14Rik	RIKEN cDNA 4930503E14 gene	-0.0129128056990006
ILMN_1231151	0.704757	0.371	0.922319	-6.04797	0.02075737	4930503L19Rik	RIKEN cDNA 4930503L19 gene	0.00893866508977394
ILMN_2694606	0.994769	0.979	0.026948	-6.47851	0.0008912	4930504O13Rik	RIKEN cDNA 4930504O13 gene	8.21446506504358E-06
ILMN_2812960	0.792643	0.492	0.703664	-6.2251	0.02854178	4930519F16Rik	RIKEN cDNA 4930519F16 gene	0.00879186426913661
ILMN_2658753	0.981677	0.937	0.080117	-6.47554	0.00218786	4930519G04Rik	RIKEN cDNA 4930519G04 gene	6.18298186802654E-05
ILMN_2720901	0.804059	0.513	0.66949	-6.24879	0.02027135	4930522H14Rik	RIKEN cDNA 4930522H14 gene	0.00587631235074058
ILMN_2695208	0.483869	0.166	1.455985	-5.44746	0.04445908	4930524B15Rik	RIKEN cDNA 4930524B15 gene	0.0346732769051801
ILMN_2885470	0.812214	0.526	0.648818	-6.26258	0.01361673	4930524B15Rik	RIKEN cDNA 4930524B15 gene	0.00379926178800946
ILMN_3157886	0.562272	0.224	-1.267568	-5.68454	-0.0340279	4930538K18Rik	RIKEN cDNA 4930538K18 gene	-0.0221096954569269
ILMN_3078582	0.863967	0.626	-0.497944	-6.35074	-0.0156056	4930538K18Rik	RIKEN cDNA 4930538K18 gene	-0.00317457958565132
ILMN_1238069	0.577617	0.237	-1.231371	-5.72711	-0.17219185	4930539E08Rik	RIKEN cDNA 4930539E08 gene	-0.10766323901608
ILMN_1233275	0.718878	0.386	0.893503	-6.07378	0.03949943	4930544G11Rik	RIKEN cDNA 4930544G11 gene	0.0163295658202293
ILMN_2705533	0.994769	0.979	0.026957	-6.47851	0.00109242	4930548H24Rik	RIKEN cDNA 4930548H24 gene	1.00691718204162E-05
ILMN_1232888	0.809939	0.523	-0.654193	-6.25904	-0.02015109	4930549C01Rik	RIKEN cDNA 4930549C01 gene	-0.00567249780248356
ILMN_1250814	0.013472	0.000617	4.318721	-0.25177	0.10398788	4930550C14Rik	RIKEN cDNA 4930550C14 gene	0.194516393004559
ILMN_2733766	0.767452	0.454	-0.768522	-6.17712	-0.02108089	4930550L24Rik	RIKEN cDNA 4930550L24 gene	-0.00722956784206321
ILMN_2972249	0.743667	0.42	0.829674	-6.12833	0.14077857	4930555G01Rik	RIKEN cDNA 4930555G01 gene	0.0530384261442688
ILMN_2748364	0.878455	0.659	0.450172	-6.37399	0.02190026	4930563D23Rik	RIKEN cDNA 4930563D23 gene	0.00396645651018339
ILMN_2960493	0.303081	0.0722	1.934763	-4.74307	0.0714897	4930563M21Rik	RIKEN cDNA 4930563M21 gene	0.0816028333069058
ILMN_2668642	0.924116	0.771	-0.295948	-6.43337	-0.01464511	4930578C19Rik	RIKEN cDNA 4930578C19 gene	-0.00165410105746215
ILMN_1246251	0.76103	0.445	-0.78487	-6.16441	-0.02058883	4930578I06Rik	RIKEN cDNA 4930578I06 gene	-0.00723985595511547
ILMN_2620409	0.945514	0.834	0.213468	-6.45517	0.00692863	4930590J08Rik	RIKEN cDNA 4930590J08 gene	0.000546211266569845
ILMN_1248873	0.241103	0.0494	2.138719	-4.40661	0.05444278	4930595M18Rik	RIKEN cDNA 4930595M18 gene	0.0711171363396787
ILMN_2799163	0.917037	0.752	0.322079	-6.42501	0.01052262	4930596D02Rik	RIKEN cDNA 4930596D02 gene	0.00130251262623357
ILMN_2754926	0.254649	0.0537	2.094298	-4.48145	0.08597581	4931406B18Rik	RIKEN cDNA 4931406B18 gene	0.109191489507809
ILMN_2612325	0.977156	0.926	0.094595	-6.47422	0.00237953	4931406C07Rik	RIKEN cDNA 4931406C07 gene	7.94501588607368E-05
ILMN_2601441	0.987335	0.958	-0.053687	-6.47738	-0.00221603	4931406P16Rik	RIKEN cDNA 4931406P16 gene	-4.12945909166733E-05
ILMN_3080840	0.656988	0.316	-1.03741	-5.93771	-0.02739504	4931408C20Rik	RIKEN cDNA 4931408C20 gene	-0.0137060923841855
ILMN_3010442	0.973677	0.916	0.107282	-6.47289	0.00281306	4931408C20Rik	RIKEN cDNA 4931408C20 gene	0.000107190318843917
ILMN_1259598	0.980019	0.932	0.086884	-6.47495	0.00227417	4931409K22Rik	RIKEN cDNA 4931409K22 gene	6.95534146019462E-05
ILMN_1251698	0.886736	0.675	-0.427627	-6.38417	-0.01164073	4931414P19Rik	RIKEN cDNA 4931414P19 gene	-0.0019870286924927
ILMN_2611700	0.614501	0.273	1.139191	-5.83096	0.03229234	4931417E11Rik	RIKEN cDNA 4931417E11 gene	0.0182076275064599
ILMN_2697082	0.438978	0.139	-1.56442	-5.29995	-0.05730329	4931440F15Rik	RIKEN cDNA 4931440F15 gene	-0.0491080714267475
ILMN_1232094	0.795033	0.497	-0.696269	-6.23032	-0.02123621	4931440F15Rik	RIKEN cDNA 4931440F15 gene	-0.00644823949401733
ILMN_2789611	0.896903	0.699	0.394018	-6.39839	0.01391698	4931440F15Rik	RIKEN cDNA 4931440F15 gene	0.00216440803469087
ILMN_2634091	0.949138	0.843	0.202158	-6.45761	0.00588806	4932411N23Rik	RIKEN cDNA 4932411N23 gene	0.00043673169095504
ILMN_2888872	0.859097	0.615	-0.513301	-6.34278	-0.01281771	4932414N04Rik	RIKEN cDNA 4932414N04 gene	-0.00270613753977428
ILMN_1245519	0.757488	0.439	0.794589	-6.15674	0.02687232	4932438H23Rik	RIKEN cDNA 4932438H23 gene	0.00960780782340724
ILMN_2955173	0.904314	0.72	0.365289	-6.40965	0.01617446	4932438H23Rik	RIKEN cDNA 4932438H23 gene	0.00230756982977231
ILMN_2976293	0.487022	0.168	1.447441	-5.45875	0.0465557	4933402J07Rik	RIKEN cDNA 4933402J07 gene	0.0360662686727552
ILMN_2612592	0.822602	0.543	0.62181	-6.27999	0.01741932	4933402N03Rik	RIKEN cDNA 4933402N03 gene	0.00461960663244641
ILMN_1254829	0.759721	0.443	0.788749	-6.16136	0.02524379	4933402P03Rik	RIKEN cDNA 4933402P03 gene	0.00892611008000734
ILMN_1229724	0.48185	0.165	-1.461925	-5.43958	-0.04049149	4933405O20Rik	RIKEN cDNA 4933405O20 gene	-0.0316852410477021
ILMN_2651350	0.849861	0.597	-0.539682	-6.32858	-0.01456398	4933406M09Rik	RIKEN cDNA 4933406M09 gene	-0.00326270536091849
ILMN_1258744	0.209489	0.0392	2.260239	-4.19786	0.06348538	4933408B17Rik	RIKEN cDNA 4933408B17 gene	0.0893057685865008
ILMN_2598069	0.492862	0.173	-1.431678	-5.47945	-0.05263201	4933409G03Rik	RIKEN cDNA 4933409G03 gene	-0.0401031651196642
ILMN_2681759	0.753876	0.434	-0.804587	-6.14876	-0.03407022	4933415F23Rik	RIKEN cDNA 4933415F23 gene	-0.0123508046677683
ILMN_2873321	0.106978	0.0141	2.778773	-3.25389	0.08542488	4933417A18Rik	RIKEN cDNA 4933417A18 gene	0.0829224030472656
ILMN_1255826	0.956302	0.863	0.175034	-6.46293	0.00687173	4933421I07Rik	RIKEN cDNA 4933421I07 gene	0.000439716534759923
ILMN_2692568	0.986346	0.954	0.058744	-6.47709	0.00179346	4933425L06Rik	RIKEN cDNA 4933425L06 gene	3.66791719031936E-05
ILMN_1245850	0.604289	0.263	1.162332	-5.80552	0.11255514	4933427D14Rik	RIKEN cDNA 4933427D14 gene	0.0652869619349305
ILMN_2599174	0.938198	0.809	0.245642	-6.4475	0.00875887	4933430I17Rik	RIKEN cDNA 4933430I17 gene	0.000806266932505916
ILMN_2616956	0.001671	0.0000124	6.397492	3.53476	0.24133883	4933434E20Rik	RIKEN cDNA 4933434E20 gene	0.670203614465175
ILMN_1257872	0.027614	0.00187	3.770018	-1.32666	0.22100605	4933434E20Rik	RIKEN cDNA 4933434E20 gene	0.344519851333846
ILMN_1225284	0.863321	0.624	-0.49985	-6.34976	-0.01379716	4933434E20Rik	RIKEN cDNA 4933434E20 gene	-0.00282587098661725
ILMN_2594807	0.86821	0.634	0.485558	-6.35698	0.01404113	4933434E20Rik	RIKEN cDNA 4933434E20 gene	0.00277889045847907
ILMN_2940867	0.74907	0.427	0.817276	-6.13849	0.02018633	4933436I01Rik	RIKEN cDNA 4933436I01 gene	0.00746030487354611
ILMN_2700177	0.981196	0.935	0.082882	-6.4753	0.00213082	4933436I01Rik	RIKEN cDNA 4933436I01 gene	6.21952033206216E-05
ILMN_1258903	0.965243	0.89	0.140658	-6.46858	0.00460219	5031410I06Rik	RIKEN cDNA 5031410I06 gene	0.000232916805318849
ILMN_2985657	0.914843	0.746	0.3302	-6.42227	0.00888902	5031414D18Rik	RIKEN cDNA 5031414D18 gene	0.0011312271078189
ILMN_2615575	0.993423	0.975	-0.031807	-6.47836	-0.00110256	5031414D18Rik	RIKEN cDNA 5031414D18 gene	-1.21230709154213E-05
ILMN_3160472	0.168892	0.0278	-2.438356	-3.8823	-0.09052159	5330417C22Rik	RIKEN cDNA 5330417C22 gene	-0.14084753904227
ILMN_2686522	0.994009	0.977	0.029718	-6.47842	0.00092874	5430419D17Rik	RIKEN cDNA 5430419D17 gene	9.3853228918267E-06
ILMN_2836359	0.155368	0.0246	-2.499384	-3.77187	-0.10585199	5730409E04Rik	RIKEN cDNA 5730409E04Rik gene	-0.170322720952244
ILMN_2621217	0.444471	0.142	-1.550576	-5.31921	-0.04302695	5730508B09Rik	RIKEN cDNA 5730508B09 gene	-0.0364744470206475
ILMN_2658592	0.876647	0.655	-0.456083	-6.37123	-0.01115215	5830411N06Rik	RIKEN cDNA 5830411N06 gene	-0.00204930458629664
ILMN_3125764	0.034975	0.00269	3.592864	-1.67538	0.1318843	6030408B16Rik	RIKEN cDNA 6030408B16 gene	0.19205549331094
ILMN_3049778	0.915819	0.749	-0.326043	-6.42368	-0.01067691	6030408B16Rik	RIKEN cDNA 6030408B16 gene	-0.00134014633578639
ILMN_2599739	0.895336	0.696	-0.397898	-6.39681	-0.02395488	6030419C18Rik	RIKEN cDNA 6030419C18 gene	-0.00377027677823774
ILMN_1234301	0.92373	0.77	0.297334	-6.43294	0.00773823	6030458C11Rik	RIKEN cDNA 6030458C11 gene	0.000878360875748545
ILMN_2775338	0.990029	0.967	-0.042674	-6.47794	-0.00146489	6030498E09Rik	RIKEN cDNA 6030498E09 gene	-2.13486123805517E-05
ILMN_2594139	0.838946	0.576	-0.572143	-6.31016	-0.07560865	6330403K07Rik	RIKEN cDNA 6330403K07 gene	-0.0181141325987236
ILMN_2592187	0.971443	0.909	0.11572	-6.47191	0.00448615	6330408A02Rik	RIKEN cDNA 6330408A02 gene	0.000185888635283771
ILMN_2875169	0.571318	0.232	-1.246105	-5.7099	-0.04439491	6330416G13Rik	RIKEN cDNA 6330416G13 gene	-0.0281691038046871
ILMN_2966602	0.05774	0.00568	3.227087	-2.39248	0.18099773	6430411K18Rik	RIKEN cDNA 6430411K18 gen	0.224169891454699
ILMN_3000290	0.734674	0.407	0.853811	-6.10813	0.0351486	6430531B16Rik	RIKEN cDNA 6430531B16 gene	0.0137222099479064
ILMN_2599214	0.966651	0.896	-0.133247	-6.46964	-0.01681183	6430548M08Rik	RIKEN cDNA 6430548M08 gene	-0.000801789633921994
ILMN_1223546	0.611854	0.271	-1.144324	-5.82535	-0.15692316	6430571L13Rik	RIKEN cDNA 6430571L13 gene	-0.0889802506930291
ILMN_2893471	0.814699	0.53	-0.642678	-6.2666	-0.04198316	6430573F11Rik	RIKEN cDNA 6430573F11 gene	-0.0115757702824109
ILMN_1245721	0.331249	0.0836	-1.853905	-4.87104	-0.10148519	6820408C15Rik	RIKEN cDNA 6820408C15 gene	-0.109380100714909
ILMN_3161102	0.942583	0.826	0.223922	-6.45279	0.0086569	7420426K07Rik	RIKEN cDNA 7420426K07 gene	0.000718695428352183
ILMN_2636508	0.929629	0.787	0.274998	-6.43957	0.01031764	8030411F24Rik	RIKEN cDNA 8030411F24 gene	0.00107329526242282
ILMN_2963017	0.081532	0.00939	-2.980625	-2.86959	-0.10747285	8030462N17Rik	RIKEN cDNA 8030462N17 gene	-0.117002672258754
ILMN_2776187	0.921318	0.762	0.308626	-6.4294	0.01026547	8030462N17Rik	RIKEN cDNA 8030462N17 gene	0.00121178770036247
ILMN_2894211	0.659098	0.318	-1.032666	-5.94248	-0.0569671	8430408G22Rik	RIKEN cDNA 8430408G22 gene	-0.0283452840131348
ILMN_1245040	0.809939	0.523	-0.654076	-6.25911	-0.02310961	9030617O03Rik	RIKEN cDNA 9030617O03 gene	-0.00650531618593595
ILMN_2872639	0.192975	0.0344	-2.327546	-4.07987	-0.0986658	9030624J02Rik	RIKEN cDNA 9030624J02 gene	-0.144391632016926
ILMN_1220766	0.794997	0.497	-0.696441	-6.2302	-0.02240798	9130008F23Rik	RIKEN cDNA 9130008F23 gene	-0.00680403996839127
ILMN_2867735	0.974026	0.917	-0.106571	-6.47297	-0.0035095	9130008F23Rik	RIKEN cDNA 9130008F23 gene	-0.000132064816466061
ILMN_1233304	0.785585	0.48	-0.724273	-6.21028	-0.02110698	9130011E15Rik	RIKEN cDNA 9130011E15 gene	-0.00672803482753823
ILMN_2637604	0.741006	0.416	-0.835819	-6.12323	-0.02558019	9130019O22Rik	RIKEN cDNA 9130019O22 gene	-0.0097436649748351
ILMN_2799527	0.151789	0.0238	-2.516088	-3.74146	-0.09042318	9130401M01Rik	RIKEN cDNA 9130401M01 gene	-0.146795074028227
ILMN_2747580	0.380508	0.106	1.71989	-5.07558	0.07697404	9130401M01Rik	RIKEN cDNA 9130401M01 gene	0.075026145314875
ILMN_2754054	0.974311	0.917	0.105482	-6.47309	0.00331787	9130401M01Rik	RIKEN cDNA 9130401M01 gene	0.000124853652260507
ILMN_2830666	0.323966	0.0806	-1.874502	-4.83876	-0.04625314	9130409I23Rik	RIKEN cDNA 9130409I23 gene	-0.0505854384244833
ILMN_2722414	0.865796	0.63	0.492506	-6.3535	0.01629029	9230104L09Rik	RIKEN cDNA 9230104L09 gene	0.00326880064064181
ILMN_2767819	0.773839	0.464	0.752213	-6.18955	0.02411742	9230110C19Rik	RIKEN cDNA 9230110C19 gene	0.00804272592540611
ILMN_1234490	0.96364	0.885	-0.147515	-6.46755	-0.00586275	9330182L06Rik	RIKEN cDNA 9330182L06 gene	-0.000311058339716324
ILMN_2723726	0.89609	0.698	-0.396001	-6.39759	-0.01538278	9430007A20Rik	RIKEN cDNA 9430007A20 gene	-0.00240193768198089
ILMN_2963754	0.274264	0.0607	2.028919	-4.59006	0.09220698	9430015G10Rik	RIKEN cDNA 9430015G10 gene	0.112198496025798
ILMN_2627845	0.9613	0.878	0.155927	-6.46622	0.00725976	9430015G10Rik	RIKEN cDNA 9430015G10 gene	0.000410216253205513
ILMN_1230372	0.191246	0.0338	-2.336957	-4.06325	-0.0597812	9530002B09Rik	RIKEN cDNA 9530002B09 gene	-0.0879431249573615
ILMN_1216092	0.767984	0.456	-0.766076	-6.179	-0.02320963	9530003J23Rik	RIKEN cDNA 9530003J23 gene	-0.00791529981875025
ILMN_1253452	0.02511	0.00162	3.841518	-1.18596	0.24839962	9530068E07Rik	RIKEN cDNA 9530068E07 gene	0.397477468503861
ILMN_2833152	0.256727	0.0544	-2.087416	-4.49297	-0.10025929	9530077C05Rik	RIKEN cDNA 9530077C05 gene	-0.126767956591479
ILMN_1239752	0.821396	0.542	-0.624756	-6.27812	-0.02340902	9830107B12Rik	RIKEN cDNA 9830107B12 gene	-0.00622681602143717
ILMN_2626694	0.904701	0.721	0.363774	-6.41022	0.01034597	9930021J03Rik	RIKEN cDNA 9930021J03 gene	0.00146979748927073
ILMN_3001135	0.98399	0.946	-0.069457	-6.47637	-0.00257087	9930104L06Rik	RIKEN cDNA 9930104L06 gene	-6.19807541587231E-05
ILMN_2685088	0.944484	0.831	-0.216927	-6.4544	-0.0091072	9930111J21Rik2	RIKEN cDNA 9930111J21 gene 2	-0.000732209556193345
ILMN_2456526	0.375341	0.104	-1.732591	-5.05662	-0.04094876	a	nonagouti	-0.0402512658770557
ILMN_1228049	0.973051	0.915	0.109183	-6.47267	0.00350529	a	nonagouti	0.000135230253179819
ILMN_2869139	0.500533	0.178	1.413368	-5.50328	0.04371305	A130010J15Rik	RIKEN cDNA A130010J15 gene	0.0327664279180712
ILMN_3065652	0.952593	0.852	0.189853	-6.46012	0.00768051	A1bg	alpha-1-B glycoprotein	0.000534259387998412
ILMN_2839745	0.090843	0.011	-2.901118	-3.02179	-0.219168	A230050P20Rik	RIKEN cDNA A230050P20 gene	-0.228309175556901
ILMN_2825898	0.809007	0.521	0.657239	-6.25701	0.0217048	A3galt2	alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase)	0.00614598058332848
ILMN_2758300	0.009516	0.000356	4.595616	0.28318	0.37531608	A430005L14Rik	RIKEN cDNA A430005L14 gene	0.758718557610741
ILMN_1257788	0.025141	0.00162	3.840026	-1.18889	0.2653094	A430005L14Rik	RIKEN cDNA A430005L14 gene	0.424393546407596
ILMN_2800881	0.047901	0.00431	3.361714	-2.12939	0.31107361	A430005L14Rik	RIKEN cDNA A430005L14 gene	0.410509975452179
ILMN_2706421	0.319781	0.0787	1.887568	-4.81816	0.12307994	A430005L14Rik	RIKEN cDNA A430005L14 gene	0.13588336369973
ILMN_2754561	0.296104	0.0693	-1.957729	-4.70614	-0.04570811	A430033K04Rik	RIKEN cDNA A430033K04 gene	-0.0529878928317077
ILMN_3043368	0.568749	0.23	1.252277	-5.70265	0.03861588	A430078G23Rik	RIKEN cDNA A430078G23 gene	0.024647441291685
ILMN_3163163	0.85887	0.615	-0.513763	-6.34254	-0.01339765	A430078G23Rik	RIKEN cDNA A430078G23 gene	-0.00282857730513149
ILMN_2979672	0.955698	0.862	0.177168	-6.46254	0.00528556	A430089I19Rik	RIKEN cDNA A430089I19 gene	0.000340880216047531
ILMN_3009373	0.799025	0.504	-0.685369	-6.23792	-0.02319667	A4galt	alpha 1,4-galactosyltransferase	-0.00690262064815018
ILMN_2845412	0.597787	0.257	1.177844	-5.78822	0.03628283	A4gnt	alpha-1,4-N-acetylglucosaminyltransferase	0.0214092961748016
ILMN_1219796	0.899157	0.707	-0.383585	-6.40258	-0.01225778	A4gnt	alpha-1,4-N-acetylglucosaminyltransferase	-0.00184578369794864
ILMN_2637105	0.387127	0.11	1.701181	-5.10334	0.04630133	A530016L24Rik	RIKEN cDNA A530016L24 gene	0.0443847936249029
ILMN_1244726	0.428647	0.132	-1.592531	-5.26047	-0.06989927	A530016L24Rik	RIKEN cDNA A530016L24 gene	-0.0614712402276809
ILMN_2892518	0.898501	0.705	-0.385572	-6.40179	-0.01056197	A530032D15Rik	RIKEN cDNA A530032D15Rik gene	-0.00160342199201036
ILMN_1229939	0.883717	0.669	-0.436052	-6.38042	-0.01363699	A530064D06Rik	RIKEN cDNA A530064D06 gene	-0.00238066228626137
ILMN_1214183	0.979326	0.93	-0.088778	-6.47478	-0.0031322	A530064D06Rik	RIKEN cDNA A530064D06 gene	-9.87177085393643E-05
ILMN_1221040	0.317448	0.0777	1.894699	-4.80689	0.09125982	A530099J19Rik	RIKEN cDNA A530099J19 gene	0.101259978100012
ILMN_2622363	0.809939	0.523	0.654694	-6.2587	0.02133176	A630033H20Rik	RIKEN cDNA A630033H20 gene	0.00600485441348864
ILMN_2881146	0.55155	0.216	-1.292629	-5.65449	-0.04030067	A630095E13Rik	RIKEN cDNA A630095E13 gene	-0.0268219597446042
